,source_pid,des_pid,time,relationship,source,destination
0,7940,7940,2023-09-27 01:43:03.809,reg_set_value,C:\Windows\System32\RuntimeBroker.exe,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe
1,6548,6548,2023-09-27 01:43:04.575,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
2,6548,6548,2023-09-27 01:43:04.575,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
3,3336,5648,2023-09-27 01:43:04.575,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
4,3336,6312,2023-09-27 01:43:04.575,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
5,3336,6492,2023-09-27 01:43:04.575,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
6,3336,4316,2023-09-27 01:43:04.575,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
7,868,9912,2023-09-27 01:43:04.575,access,C:\Windows\system32\svchost.exe,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe
8,3336,3336,2023-09-27 01:43:04.590,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\Zvpebfbsg.NhgbTrarengrq.{4NO0R8Q6-94N9-84ON-O051-SR8Q294OQ68P}
9,3336,3336,2023-09-27 01:43:04.590,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA
10,5648,5648,2023-09-27 01:43:04.590,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{eb11bc1f-fa29-861c-f7d3-85b441d9e9db}\LocalState
11,5648,5648,2023-09-27 01:43:04.590,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{eb11bc1f-fa29-861c-f7d3-85b441d9e9db}\LocalState
12,3336,3336,2023-09-27 01:43:04.590,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
13,3336,3336,2023-09-27 01:43:04.590,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
14,9912,9912,2023-09-27 01:43:06.387,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,C:\Users\user\AppData\Local\Temp\~DF6B6F589C00EF81CB.TMP
15,9912,9912,2023-09-27 01:43:06.497,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.log
16,3336,5648,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
17,3336,6312,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
18,3336,6492,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
19,3336,4316,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
20,3336,10296,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\SecHealthUI.exe
21,3336,7504,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
22,3336,10152,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
23,3336,8380,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Windows\system32\cmd.exe
24,3336,5864,2023-09-27 01:43:06.715,access,C:\Windows\Explorer.EXE,C:\Program Files\Google\Chrome\Application\chrome.exe
25,13996,13996,2023-09-27 01:43:06.747,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\BypassUAC1_Test.lastbuildstate
26,13996,13996,2023-09-27 01:43:06.747,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\unsuccessfulbuild
27,13996,13996,2023-09-27 01:43:06.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.read.1.tlog
28,13996,13996,2023-09-27 01:43:06.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.read.1.tlog
29,13996,13996,2023-09-27 01:43:06.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.write.1.tlog
30,13996,13996,2023-09-27 01:43:06.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.write.1.tlog
31,9912,9912,2023-09-27 01:43:06.856,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
32,9912,9912,2023-09-27 01:43:06.856,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
33,9912,9912,2023-09-27 01:43:06.856,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
34,9912,9912,2023-09-27 01:43:06.872,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
35,9912,9912,2023-09-27 01:43:06.872,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
36,9912,9912,2023-09-27 01:43:06.872,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
37,13996,13996,2023-09-27 01:43:06.887,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,C:\Users\user\AppData\Local\Temp\tmp0e8dc45065214e6a92b2b426f924b781.tmp
38,13996,13996,2023-09-27 01:43:06.887,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,C:\Users\user\AppData\Local\Temp\tmp0e8dc45065214e6a92b2b426f924b781.tmp
39,13996,13996,2023-09-27 01:43:06.887,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,C:\Users\user\AppData\Local\Temp\MSBuildTempuser\tmpbc5a3589fbc44a3cab6955e8a1a36f98.rsp
40,9912,9912,2023-09-27 01:43:06.887,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
41,9912,9912,2023-09-27 01:43:06.903,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
42,13996,10388,2023-09-27 01:43:06.935,process_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe
43,13996,10388,2023-09-27 01:43:06.934,access,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe
44,592,10388,2023-09-27 01:43:06.934,access,C:\Windows\system32\csrss.exe,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe
45,10388,10388,2023-09-27 01:43:06.934,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe
46,10388,10388,2023-09-27 01:43:06.934,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\ntdll.dll
47,10388,10388,2023-09-27 01:43:06.934,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\kernel32.dll
48,10388,10388,2023-09-27 01:43:06.934,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\KernelBase.dll
49,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe
50,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntdll.dll
51,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel32.dll
52,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\KernelBase.dll
53,592,11792,2023-09-27 01:43:06.950,access,C:\Windows\system32\csrss.exe,C:\Windows\system32\conhost.exe
54,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcp_win.dll
55,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ucrtbase.dll
56,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\SHCore.dll
57,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcrt.dll
58,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\combase.dll
59,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\rpcrt4.dll
60,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\advapi32.dll
61,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\sechost.dll
62,11792,10388,2023-09-27 01:43:06.950,access,C:\Windows\system32\conhost.exe,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe
63,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\user32.dll
64,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\win32u.dll
65,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32.dll
66,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32full.dll
67,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\imm32.dll
68,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\shell32.dll
69,11792,11792,2023-09-27 01:43:06.950,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\uxtheme.dll
70,1528,11792,2023-09-27 01:43:06.950,access,C:\Windows\System32\svchost.exe,C:\Windows\system32\conhost.exe
71,10388,10388,2023-09-27 01:43:06.981,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\sechost.dll
72,10388,10388,2023-09-27 01:43:06.981,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\rpcrt4.dll
73,10388,9000,2023-09-27 01:43:06.987,process_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe
74,10388,9000,2023-09-27 01:43:06.981,access,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe
75,592,9000,2023-09-27 01:43:06.981,access,C:\Windows\system32\csrss.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe
76,10388,12208,2023-09-27 01:43:06.990,process_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\SysWOW64\rundll32.exe
77,10388,12208,2023-09-27 01:43:06.981,access,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\syswow64\rundll32.exe
78,592,12208,2023-09-27 01:43:06.981,access,C:\Windows\system32\csrss.exe,C:\Windows\syswow64\rundll32.exe
79,10388,10388,2023-09-27 01:43:06.981,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\apphelp.dll
80,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\rundll32.exe
81,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\System32\ntdll.dll
82,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\ntdll.dll
83,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\System32\wow64.dll
84,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\System32\wow64win.dll
85,12208,12208,2023-09-27 01:43:06.981,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\System32\wow64cpu.dll
86,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\kernel32.dll
87,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\KernelBase.dll
88,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\AcLayers.dll
89,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\msvcrt.dll
90,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\user32.dll
91,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\win32u.dll
92,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\gdi32.dll
93,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\gdi32full.dll
94,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\msvcp_win.dll
95,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\ucrtbase.dll
96,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\shell32.dll
97,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\shlwapi.dll
98,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\oleaut32.dll
99,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\combase.dll
100,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\rpcrt4.dll
101,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\setupapi.dll
102,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\bcrypt.dll
103,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\mpr.dll
104,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\apphelp.dll
105,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\sfc.dll
106,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\winspool.drv
107,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\SHCore.dll
108,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\sfc_os.dll
109,12208,12208,2023-09-27 01:43:06.997,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\cfgmgr32.dll
110,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\imm32.dll
111,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Program Files (x86)\MSBuild\15.0\FileTracker\FileTracker32.dll
112,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\imagehlp.dll
113,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\uxtheme.dll
114,1528,12208,2023-09-27 01:43:07.012,access,C:\Windows\System32\svchost.exe,C:\Windows\syswow64\rundll32.exe
115,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\msctf.dll
116,12208,12208,2023-09-27 01:43:07.012,load,C:\Windows\SysWOW64\rundll32.exe,C:\Windows\SysWOW64\sechost.dll
117,12208,9000,2023-09-27 01:43:07.012,access,C:\Windows\syswow64\rundll32.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe
118,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe
119,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\System32\ntdll.dll
120,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\ntdll.dll
121,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\System32\wow64.dll
122,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\System32\wow64win.dll
123,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\System32\wow64cpu.dll
124,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\kernel32.dll
125,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\KernelBase.dll
126,1520,1520,2023-09-27 01:43:07.028,file_create,C:\Windows\system32\svchost.exe,C:\Windows\Prefetch\RUNDLL32.EXE-11E73CCE.pf
127,11792,9000,2023-09-27 01:43:07.028,access,C:\Windows\system32\conhost.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe
128,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Program Files (x86)\MSBuild\15.0\FileTracker\FileTracker32.dll
129,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\advapi32.dll
130,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\msvcrt.dll
131,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\sechost.dll
132,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\rpcrt4.dll
133,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\ucrtbase.dll
134,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\psapi.dll
135,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vcruntime140.dll
136,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\msvcp140.dll
137,9000,9000,2023-09-27 01:43:07.028,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\tbbmalloc.dll
138,9000,9000,2023-09-27 01:43:07.075,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\mspdb140.dll
139,9000,9000,2023-09-27 01:43:07.075,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\version.dll
140,9000,9000,2023-09-27 01:43:07.106,file_create,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.ilk
141,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\bcrypt.dll
142,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\bcryptprimitives.dll
143,9000,9000,2023-09-27 01:43:07.153,file_create,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\link.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\Debug\BypassUAC1_Test.exe
144,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\ole32.dll
145,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\combase.dll
146,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\gdi32.dll
147,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\win32u.dll
148,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\gdi32full.dll
149,9000,9000,2023-09-27 01:43:07.153,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\link.exe,C:\Windows\SysWOW64\msvcp_win.dll
